place_name,region,menu_name,menu_price,address,url,allergy,disease,emotion_summary,top_tags,menu_id,restaurant_id,ingredient
서로하,효창동,더블 초코스틱 곰돌이 휘낭시에,4400,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",['당뇨'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",481,63,없음
서로하,효창동,플레인 초코스틱 곰돌이 휘낭시에,3900,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",['당뇨'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",482,63,없음
서로하,효창동,휘러스크,5900,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,밀,['신장질환'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",483,63,없음
서로하,효창동,쑥크럼블휘낭시에,3500,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",[],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",484,63,없음
서로하,효창동,호지 휘낭시에,2800,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",[],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",485,63,없음
서로하,효창동,플레인 휘낭시에,2500,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",[],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",486,63,없음
서로하,효창동,얼그레이 휘낭시에,2800,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",[],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",487,63,없음
서로하,효창동,츄러스 휘낭시에,2800,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",[],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",488,63,없음
서로하,효창동,로투스 휘낭시에,3000,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",[],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",489,63,없음
서로하,효창동,소보루황치즈 휘낭시에,3500,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 고기, 우유",['신장질환'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",490,63,고기
서로하,효창동,바질토마토 휘낭시에,3000,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",['저혈압'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",491,63,없음
서로하,효창동,피넛카라멜 휘낭시에,3500,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",['당뇨'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",492,63,없음
서로하,효창동,카페크리스피 휘낭시에,3000,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",[],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",493,63,없음
서로하,효창동,솔티카라멜 휘낭시에,3000,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",['당뇨'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",494,63,없음
서로하,효창동,무화과크림치즈 휘낭시에,3000,서울 용산구 효창동 5-117,https://pcmap.place.naver.com/place/1998013504,"달걀, 우유",['당뇨'],"분위기좋음:3, 재방문:2, 친절함:2, 포장추천:1, 가성비:1, 특별함:2, 중독성:1","분위기좋음, 재방문, 친절함",495,63,없음
빅리터,효창동,빅 아메리카노,4600,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,['저혈압'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",496,64,없음
빅리터,효창동,대만흑당버블티,6800,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",497,64,없음
빅리터,효창동,수제 생크림 와플 누텔라,4300,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,"밀, 우유","['당뇨', '신장질환']","포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",498,64,없음
빅리터,효창동,카야버터 토스트,4700,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,"밀, 우유","['당뇨', '신장질환']","포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",499,64,없음
빅리터,효창동,자두스무디,6800,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",500,64,없음
빅리터,효창동,자바칩 프라페,7000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",501,64,없음
빅리터,효창동,얼음동동 미숫가루,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,밀,['신장질환'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",502,64,없음
빅리터,효창동,천혜향 스무디,7000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",503,64,없음
빅리터,효창동,헤이즐넛아메리카노,5000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,['저혈압'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",504,64,없음
빅리터,효창동,카페라떼,6000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,우유,"['당뇨', '저혈압']","포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",505,64,없음
빅리터,효창동,바닐라 라떼,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,우유,"['당뇨', '저혈압']","포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",506,64,없음
빅리터,효창동,리얼베리 라떼,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,우유,"['당뇨', '저혈압']","포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",507,64,없음
빅리터,효창동,아빠는 딸바보,7200,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",508,64,없음
빅리터,효창동,리얼믹스베리 바나나,7200,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,"['당뇨', '저혈압']","포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",509,64,없음
빅리터,효창동,리얼 초코 라떼,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,우유,"['당뇨', '저혈압']","포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",510,64,없음
빅리터,효창동,복숭아 스무디,6700,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",511,64,없음
빅리터,효창동,탱크보이 스무디,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",512,64,없음
빅리터,효창동,파인애플 스무디,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",513,64,없음
빅리터,효창동,딸기 스무디,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",514,64,없음
빅리터,효창동,죠리퐁 프라페,7000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",515,64,없음
빅리터,효창동,민트초코 프라페,7000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,['당뇨'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",516,64,없음
빅리터,효창동,리얼초코 프라페,7000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,['당뇨'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",517,64,없음
빅리터,효창동,쿠앤크 초코 프라페,7000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,['당뇨'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",518,64,없음
빅리터,효창동,아쌈홍차밀크티,6800,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,우유,['당뇨'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",519,64,없음
빅리터,효창동,얼그레이밀크티,6800,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,우유,['당뇨'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",520,64,없음
빅리터,효창동,체리콕,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",521,64,없음
빅리터,효창동,리얼베리 에이드,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",522,64,없음
빅리터,효창동,청포도 에이드,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",523,64,없음
빅리터,효창동,체리 에이드,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",524,64,없음
빅리터,효창동,오렌지 에이드,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",525,64,없음
빅리터,효창동,복숭아 아이스티,4700,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",526,64,없음
빅리터,효창동,레몬 아이스티,4700,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",527,64,없음
빅리터,효창동,망고 주스,5000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",528,64,없음
빅리터,효창동,사과 주스,5000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",529,64,없음
빅리터,효창동,포도 주스,5000,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,[],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",530,64,없음
빅리터,효창동,카야치즈 토스트,4300,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,"밀, 우유",['신장질환'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",531,64,없음
빅리터,효창동,악마의 누텔라 케익,6500,서울 용산구 효창동 5,https://pcmap.place.naver.com/place/1567612890,없음,['당뇨'],"포장추천:3, 재방문:1, 친절함:8, 가성비:6, 중독성:1","친절함, 가성비, 포장추천",532,64,없음
피자마루 용산효창공원점,효창동,레드콘 피자,14900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀,"['당뇨', '신장질환']",,,533,65,없음
피자마루 용산효창공원점,효창동,페퍼로니 피자,10900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유","['당뇨', '신장질환']",,,534,65,없음
피자마루 용산효창공원점,효창동,포테이토 피자,12900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀,"['당뇨', '신장질환']",,,535,65,없음
피자마루 용산효창공원점,효창동,불고기 피자,13900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기","['당뇨', '고혈압', '신장질환']",,,536,65,고기
피자마루 용산효창공원점,효창동,콤비네이션 피자,16900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀,"['당뇨', '신장질환']",,,537,65,없음
피자마루 용산효창공원점,효창동,투움바 피자,13900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,밀,"['당뇨', '신장질환']",,,538,65,없음
피자마루 용산효창공원점,효창동,바비큐 치킨 피자,13900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기","['당뇨', '신장질환']",,,539,65,고기
피자마루 용산효창공원점,효창동,아메리칸 체다 피자,18900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 우유","['당뇨', '신장질환']",,,540,65,없음
피자마루 용산효창공원점,효창동,흑마늘 불고기 피자,18900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기","['당뇨', '고혈압', '신장질환']",,,541,65,고기
피자마루 용산효창공원점,효창동,명란크림쉬림프 피자,17900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"갑각류, 밀, 우유","['당뇨', '신장질환']",,,542,65,해산물
피자마루 용산효창공원점,효창동,고추마요 치킨 피자,16900,서울 용산구 효창동 5-102,https://pcmap.place.naver.com/place/18148382,"밀, 고기","['당뇨', '신장질환']",,,543,65,고기
투다리 효창점,효창동,닭산적,9500,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,고기,['신장질환'],,,544,66,고기
투다리 효창점,효창동,김치우동,11000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,밀,"['당뇨', '고혈압', '신장질환']",,,545,66,없음
투다리 효창점,효창동,투다리모둠오뎅,13000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음,[],,,546,66,없음
투다리 효창점,효창동,교자전골,15000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,달걀,[],,,547,66,없음
투다리 효창점,효창동,투다리 부대찌개,15000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,밀,"['고혈압', '신장질환']",,,548,66,없음
투다리 효창점,효창동,어묵매운탕,12000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,"밀, 땅콩/대두",['신장질환'],,,549,66,없음
투다리 효창점,효창동,대창전골,26000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,"달걀, 고기",['신장질환'],,,550,66,"고기, 내장"
투다리 효창점,효창동,칼칼비지락 유부많이탕,22000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,땅콩/대두,['신장질환'],,,551,66,없음
투다리 효창점,효창동,알탕,17000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,없음,['신장질환'],,,552,66,없음
투다리 효창점,효창동,육포품은 먹태,23000,서울 용산구 효창동 5-674,https://pcmap.place.naver.com/place/11763680,고기,['신장질환'],,,553,66,고기
이디야커피 용산효창점,효창동,아메리카노,3200,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,없음,['저혈압'],,,554,67,없음
이디야커피 용산효창점,효창동,시그니처 라떼,5900,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,우유,"['당뇨', '저혈압']",,,555,67,없음
이디야커피 용산효창점,효창동,토피 넛 라떼,6200,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,우유,"['당뇨', '저혈압']",,,556,67,없음
이디야커피 용산효창점,효창동,바닐라 라떼,6200,서울 용산구 효창동 5-80,https://pcmap.place.naver.com/place/1065357894,우유,"['당뇨', '저혈압']",,,557,67,없음
남영돈,남영동,육즙가득 삼겹살,18000,서울 용산구 남영동 52-2,https://map.naver.com/p/search/%EB%82%A8%EC%98%81%EB%8F%88/place/19774046,고기,"['고혈압', '신장질환']","분위기좋음:13, 친절함:27, 재방문:9, 가성비:5, 야식:2, 양많음:2, 단맛:2, 포장추천:1, 특별함:1, 중독성:4","친절함, 분위기좋음, 재방문",558,68,고기
남영돈,남영동,탱글탱글 목살,19000,서울 용산구 남영동 52-2,https://map.naver.com/p/search/%EB%82%A8%EC%98%81%EB%8F%88/place/19774046,고기,['신장질환'],"분위기좋음:13, 친절함:27, 재방문:9, 가성비:5, 야식:2, 양많음:2, 단맛:2, 포장추천:1, 특별함:1, 중독성:4","친절함, 분위기좋음, 재방문",559,68,고기
남영돈,남영동,쫀득쫀득 가브리살,21000,서울 용산구 남영동 52-2,https://map.naver.com/p/search/%EB%82%A8%EC%98%81%EB%8F%88/place/19774046,없음,[],"분위기좋음:13, 친절함:27, 재방문:9, 가성비:5, 야식:2, 양많음:2, 단맛:2, 포장추천:1, 특별함:1, 중독성:4","친절함, 분위기좋음, 재방문",560,68,없음
남영돈,남영동,아삭아삭 항정살,23000,서울 용산구 남영동 52-2,https://map.naver.com/p/search/%EB%82%A8%EC%98%81%EB%8F%88/place/19774046,고기,['신장질환'],"분위기좋음:13, 친절함:27, 재방문:9, 가성비:5, 야식:2, 양많음:2, 단맛:2, 포장추천:1, 특별함:1, 중독성:4","친절함, 분위기좋음, 재방문",561,68,고기
남영돈,남영동,잔치국수,7000,서울 용산구 남영동 52-2,https://map.naver.com/p/search/%EB%82%A8%EC%98%81%EB%8F%88/place/19774046,밀,"['저혈압', '신장질환']","분위기좋음:13, 친절함:27, 재방문:9, 가성비:5, 야식:2, 양많음:2, 단맛:2, 포장추천:1, 특별함:1, 중독성:4","친절함, 분위기좋음, 재방문",562,68,없음
남영돈,남영동,비빔쫄면,7000,서울 용산구 남영동 52-2,https://map.naver.com/p/search/%EB%82%A8%EC%98%81%EB%8F%88/place/19774046,밀,['신장질환'],"분위기좋음:13, 친절함:27, 재방문:9, 가성비:5, 야식:2, 양많음:2, 단맛:2, 포장추천:1, 특별함:1, 중독성:4","친절함, 분위기좋음, 재방문",563,68,없음
남영돈,남영동,냉쫄면,8000,서울 용산구 남영동 52-2,https://map.naver.com/p/search/%EB%82%A8%EC%98%81%EB%8F%88/place/19774046,밀,['신장질환'],"분위기좋음:13, 친절함:27, 재방문:9, 가성비:5, 야식:2, 양많음:2, 단맛:2, 포장추천:1, 특별함:1, 중독성:4","친절함, 분위기좋음, 재방문",564,68,없음
오복함흥냉면,남영동,회냉면,12000,서울 용산구 남영동 61-3,https://map.naver.com/p/entry/place/21427490,밀,['신장질환'],"분위기좋음:10, 재방문:13, 중독성:16, 속풀이:1, 매움:9, 단맛:6, 친절함:9, 특별함:1, 가성비:2, 포장추천:1, 양많음:1","중독성, 재방문, 분위기좋음",565,69,없음
오복함흥냉면,남영동,비빔냉면,11000,서울 용산구 남영동 61-3,https://map.naver.com/p/entry/place/21427490,밀,['신장질환'],"분위기좋음:10, 재방문:13, 중독성:16, 속풀이:1, 매움:9, 단맛:6, 친절함:9, 특별함:1, 가성비:2, 포장추천:1, 양많음:1","중독성, 재방문, 분위기좋음",566,69,없음
오복함흥냉면,남영동,물냉면,11000,서울 용산구 남영동 61-3,https://map.naver.com/p/entry/place/21427490,밀,['신장질환'],"분위기좋음:10, 재방문:13, 중독성:16, 속풀이:1, 매움:9, 단맛:6, 친절함:9, 특별함:1, 가성비:2, 포장추천:1, 양많음:1","중독성, 재방문, 분위기좋음",567,69,없음
옛날감자전,남영동,치즈감자전,17000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,"달걀, 우유","['당뇨', '저혈압']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",568,70,없음
옛날감자전,남영동,얼큰수제비,17000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,밀,['신장질환'],"양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",569,70,없음
옛날감자전,남영동,오징어김치전,15000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,달걀,"['고혈압', '신장질환']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",570,70,해산물
옛날감자전,남영동,두부김치,16000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,땅콩/대두,"['고혈압', '신장질환']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",571,70,없음
옛날감자전,남영동,스팸철판구이,18000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,없음,[],"양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",572,70,없음
옛날감자전,남영동,참치김치찌개,17000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,없음,"['고혈압', '신장질환']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",573,70,없음
옛날감자전,남영동,꽁치김치찌개,18000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,없음,"['고혈압', '신장질환']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",574,70,없음
옛날감자전,남영동,해물파전,18000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,달걀,[],"양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",575,70,해산물
옛날감자전,남영동,매콤오돌뼈,19000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,없음,[],"양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",576,70,없음
옛날감자전,남영동,감자전,15000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,달걀,"['당뇨', '저혈압']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",577,70,없음
옛날감자전,남영동,오징어감자전,17000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,달걀,"['당뇨', '저혈압']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",578,70,해산물
옛날감자전,남영동,도토리묵김치볶음,17000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,땅콩/대두,"['고혈압', '신장질환']","양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",579,70,없음
옛날감자전,남영동,맑은황태탕,22000,서울 용산구 남영동 33-2,https://map.naver.com/p/search/%EC%98%9B%EB%82%A0%EA%B0%90%EC%9E%90%EC%A0%84/place/20149514,없음,['신장질환'],"양많음:1, 재방문:11, 중독성:6, 분위기좋음:7, 친절함:15, 매움:2, 단맛:1, 포장추천:2, 야식:1, 가성비:3, 짠맛:1","친절함, 재방문, 분위기좋음",580,70,없음
조대포 남영본점,남영동,생삼겹살,14000,서울 용산구 남영동 82-3,https://map.naver.com/p/entry/place/18137751,고기,"['고혈압', '신장질환']",,,581,71,고기
조대포 남영본점,남영동,양념돼지갈비,14000,서울 용산구 남영동 82-3,https://map.naver.com/p/entry/place/18137751,고기,['신장질환'],,,582,71,고기
조대포 남영본점,남영동,생목살,14000,서울 용산구 남영동 82-3,https://map.naver.com/p/entry/place/18137751,고기,['신장질환'],,,583,71,고기
조대포 남영본점,남영동,돼지막창,14000,서울 용산구 남영동 82-3,https://map.naver.com/p/entry/place/18137751,고기,['신장질환'],,,584,71,"고기, 내장"
